tr, amp, labels
93.5153,4739.32,carbon
104.912,11312,carbon
111.009,7624.54,carbon
95.1327,5661.42,carbon
104.913,11158.1,carbon
98.8771,4325.33,carbon
104.249,4881.52,carbon
97.4294,4639.33,carbon
104.641,3950.55,carbon
187.413,9800.67,alpha
133.981,10228.1,alpha
214.801,9753.88,alpha
100.612,14064.3,carbon
99.7894,13273.2,carbon
179.891,9981.76,alpha
105.355,7932.41,carbon
81.9023,6071.6,carbon
106.678,14591.1,carbon
95.1933,7912.21,carbon
93.4371,7571.44,carbon
91.1932,9867.51,carbon
102.729,11756,carbon
93.4399,7808.17,carbon
105.237,15840.9,carbon
98.9071,10106.8,carbon
191.535,9268.45,alpha
103.38,6619.3,carbon
217.607,8289.6,alpha
223.929,9296.04,alpha
97.7019,4845.49,carbon
99.981,3885.78,carbon
99.5899,8202.99,carbon
102.944,7384.52,carbon
99.0838,17474.4,carbon
98.1425,8516.76,carbon
101.026,6410.75,carbon
97.3181,9270.63,carbon
122.99,9523.27,alpha
94.5949,8239.91,carbon
104.911,3973.6,carbon
103.549,21706.2,carbon
90.9376,3917.85,carbon
93.0565,9397.07,carbon
96.2783,23790.1,carbon
99.7515,7318.02,carbon
90.6415,4209.83,carbon
96.0277,4587.2,carbon
95.7508,5089.49,carbon
95.9657,7689.79,carbon
87.7101,5781.69,carbon
98.2853,9255.77,carbon
89.5751,5055.4,carbon
211.253,9707.34,alpha
141.789,9956.41,alpha
87.6008,6215.05,carbon
101.768,6576.2,carbon
105.687,6267.42,carbon
212.988,10111.6,alpha
94.0066,13340.1,carbon
104.578,8176.76,carbon
100.045,8098.27,carbon
223.361,10643.8,alpha
105.662,8480.63,carbon
105.348,10607.1,carbon
98.4965,5685.03,carbon
97.8152,7035.05,carbon
77.0045,5141.8,carbon
97.2154,4841.48,carbon
100.05,6153.34,carbon
209.261,9152.68,alpha
106.373,27886.1,carbon
101.74,9458.12,carbon
105.271,6167.86,carbon
108.772,3980.92,carbon
96.9262,14508,carbon
90.0631,6340.97,carbon
95.0652,10625.8,carbon
99.1602,7795.86,carbon
152.279,17884.2,2alphas
97.3435,10150.7,carbon
218.373,10044.6,alpha
87.6941,7145.88,carbon
105.242,13557.3,carbon
81.2979,6455.88,carbon
93.5347,10101.3,carbon
93.7613,9618.21,carbon
87.9823,5883.63,carbon
97.4981,8597.41,carbon
200.252,8872.87,alpha
100.12,12456.5,carbon
97.3304,9245.99,carbon
101.938,6245.29,carbon
93.8315,11427,carbon
102.603,7334.26,carbon
108.417,12459.4,carbon
95.5633,3973.94,carbon
384.928,17918.5,others
212.104,9990.21,alpha
87.0123,5325.62,carbon
106.238,5234.4,carbon
106.545,3725.52,carbon
101.001,7466.28,carbon
96.9125,5563.56,carbon
99.1554,5678.57,carbon
132.081,8648.3,alpha
97.4827,21715.8,carbon
89.2223,7863,carbon
96.0814,7012.09,carbon
205.978,9626.91,alpha
97.4693,4364.86,carbon
0.123298,6854.76,others
109.473,3982.15,carbon
104.458,6279.94,carbon
95.0652,11785.9,carbon
222.678,10297,alpha
93.4602,9759.68,carbon
105.023,4991.02,carbon
85.7278,5313.9,carbon
98.459,5748.25,carbon
201.213,11515.2,alpha
96.6371,17831.4,carbon
89.7714,14007.2,carbon
100.768,6725.42,carbon
96.9605,13290.5,carbon
106.645,3955.05,carbon
102.053,8207.6,carbon
102.704,7245.43,carbon
103.201,6968.81,carbon
103.334,11144.1,carbon
96.6639,23438.5,carbon
98.8931,5018.39,carbon
94.5879,8536.85,carbon
99.0327,5981.81,carbon
102.495,10691.1,carbon
94.1346,10137.6,carbon
99.5457,8519.77,carbon
93.8476,6120.62,carbon
88.8281,9370.63,carbon
104.02,11517.5,carbon
98.766,4117.62,carbon
187.101,8112.02,alpha
167.011,8955.66,alpha
111.092,3683.45,carbon
140.641,9434.82,alpha
93.0249,4578.99,carbon
101.424,12457.5,carbon
110.365,8105.24,carbon
95.823,6916.28,carbon
92.0416,6660.77,carbon
102.079,9321.84,carbon
206.635,10665.4,alpha
101.836,6871.53,carbon
94.5675,7015.48,carbon
211.115,10685.2,alpha
111.021,4813.3,carbon
99.994,14509.4,carbon
104.122,7689.64,carbon
148.816,10110.6,alpha
82.5353,7451.12,carbon
109.096,6338.78,carbon
85.5466,5975.48,carbon
96.3731,6579.92,carbon
115.307,8511.74,carbon
94.7363,10785.4,carbon
99.7148,6944.53,carbon
199.876,10350.3,alpha
92.9529,4085.85,carbon
191.061,8207.09,alpha
99.698,19886.2,carbon
93.3964,13549.6,carbon
100.817,7008.88,carbon
193.047,8507.77,alpha
99.8225,5210.85,carbon
103.831,11858,carbon
160.205,10252.8,alpha
92.7532,9071.22,carbon
211.737,9923.74,alpha
94.2246,8928.28,carbon
139.188,10128.1,alpha
101.052,7322.92,carbon
117.518,9034.49,others
91.9741,8440.24,carbon
90.5622,4161,carbon
96.3641,7270.69,carbon
99.2018,8227.27,carbon
100.711,9416.42,carbon
90.8501,12406.7,carbon
106.345,16394.3,carbon
90.5193,8312.73,carbon
106.897,12623.7,carbon
162.961,10616.8,alpha
104.153,12654.8,carbon
192.735,11073.2,alpha
98.3923,11705.7,carbon
97.9595,8426.86,carbon
105.529,13132.7,carbon
107.086,7039.16,carbon
101.513,5507.74,carbon
88.7228,7778.12,carbon
98.2983,7797.27,carbon
81.1791,3462.3,carbon
206.334,10906.1,alpha
96.7013,6125.37,carbon
98.0688,11274.4,carbon
87.7916,8004.42,carbon
93.0808,5030.04,carbon
100.159,4211.79,carbon
151.265,10028,alpha
318.707,17437.3,others
96.5638,8627.31,carbon
91.4996,7710.98,carbon
95.4468,6406.92,carbon
94.631,8648.66,carbon
194.014,8831.93,alpha
99.0106,3788.55,carbon
215.998,8626.22,alpha
98.3998,9283.53,carbon
95.6228,5987.28,carbon
95.3933,10493.1,carbon
92.116,6602.71,carbon
102.012,5300.47,carbon
78.8939,5845.16,carbon
94.9137,8913.14,carbon
98.2556,11904.1,carbon
193.716,7509.77,alpha
99.2106,14175.8,carbon
207.468,10433.7,alpha
103.754,7046.12,carbon
184.593,9624.53,alpha
91.5808,6628.34,carbon
199.65,6869.68,alpha
201.588,10485.3,alpha
196.261,10563,alpha
212.373,9931.83,alpha
92.1887,12789.7,carbon
108.857,9435.93,carbon
95.6757,10639.6,carbon
93.0675,6342.94,carbon
98.4301,8533.54,carbon
234.212,10745.4,alpha
88.1289,11534.9,carbon
97.919,11140.8,carbon
99.3983,4748.3,carbon
107.446,4084.84,carbon
91.6828,10231.6,carbon
142.992,10125.5,alpha
154.74,9922.4,alpha
91.8954,6763.19,carbon
108.683,9544.48,carbon
132.681,5107.79,carbon
107.851,5126.06,carbon
209.748,10557.6,alpha
94.403,15900.8,carbon
103.808,12853.6,carbon
145.004,9786.03,alpha
114.887,6068.49,carbon
101.617,6148.26,carbon
92.6915,5566.15,carbon
99.8668,12249.8,carbon
100.852,25288.7,carbon
95.9603,4901.47,carbon
93.0378,4837.38,carbon
86.755,5705.35,carbon
90.7776,9035.2,carbon
95.5522,10505.3,carbon
101.888,4143.59,carbon
101.294,11150.5,carbon
221.98,10915.3,alpha
95.8919,9638.23,carbon
98.8135,11014.8,carbon
96.8423,5690.38,carbon
97.1157,3982.13,carbon
99.8896,3647.6,carbon
201.369,10326.4,alpha
90.9985,11170.4,carbon
92.9933,5799.36,carbon
96.6871,5650.98,carbon
96.7156,26666.8,carbon
190.538,9785.96,alpha
101.951,13930.4,carbon
102.067,8697.04,carbon
99.3001,15067.7,carbon
98.553,8634.34,carbon
98.9438,4062.9,carbon
189.99,10098.1,alpha
213.481,8943.55,alpha
105.878,4343.52,carbon
94.1327,11998.3,carbon
101.238,9058.2,carbon
168.644,9860.98,alpha
210.341,10268.6,alpha
100.132,8262.35,carbon
96.5643,4825.17,carbon
87.8493,7763.44,carbon
105.672,12532.3,carbon
90.6452,8823.07,carbon
106.223,13211.2,carbon
100.594,9714.12,carbon
125.498,9476.05,alpha
104.06,7692.66,carbon
99.3402,10740.5,carbon
93.2161,7570.43,carbon
105.163,5990.23,carbon
103.008,7290.33,carbon
85.116,4308.84,carbon
168.991,10699.1,alpha
93.6984,6423.78,carbon
90.1514,7811.07,carbon
96.7351,5924.19,carbon
100.173,6497.02,carbon
97.9704,11789.5,carbon
98.0656,6637.96,carbon
103.426,10150.4,carbon
99.4508,19496.2,carbon
97.6364,9110.91,carbon
92.3729,8580.39,carbon
94.7532,6167.17,carbon
87.9089,4784.81,carbon
233.637,9179.42,alpha
93.3608,4854.29,carbon
100.772,5175.78,carbon
187.153,11558.7,alpha
104.533,5339.1,carbon
113.549,9597.54,carbon
189.289,10464.7,alpha
110.45,6413.25,carbon
206.49,10315.6,alpha
106.182,7906.39,carbon
90.5447,4035.17,carbon
103.927,4487.16,carbon
97.7298,11086.8,carbon
104.448,5672.85,carbon
102.009,5497.77,carbon
98.2787,7345.17,carbon
97.2609,7376.49,carbon
150.702,9649.68,alpha
98.0487,8954.94,carbon
91.5754,6200.21,carbon
95.4112,4677.76,carbon
83.7126,7483.29,carbon
105.382,15226.5,carbon
96.5835,11047.2,carbon
94.6261,8644.52,carbon
98.1122,8150.48,carbon
94.0654,9285.81,carbon
228.64,10046.9,alpha
224.131,9807.8,alpha
109.212,4880.87,carbon
0,19884.5,others
101.17,5488.57,carbon
108.48,5153.6,carbon
91.1976,5444.48,carbon
97.3723,5018.47,carbon
189.423,8481.13,alpha
101.673,11052.6,carbon
202.392,8156.07,alpha
86.0007,5098.36,carbon
100.8,15343.1,carbon
202.854,9813.09,alpha
179.213,10331.3,alpha
251.729,9736.74,alpha
92.6585,7959.73,carbon
96.7587,18859.8,carbon
97.6489,5517.04,carbon
225.19,10140,alpha
96.9968,4313.91,carbon
95.8719,5742.04,carbon
96.1737,20708.9,carbon
202.805,8540.25,alpha
106.309,7851.41,carbon
91.9384,10868.8,carbon
217.281,8854.2,alpha
108.867,3476.04,carbon
97.5479,12292,carbon
218.894,9702.03,alpha
245.043,10045.7,alpha
92.4993,8078.92,carbon
200.029,9536.95,alpha
100.685,7010.2,carbon
98.6384,5826.09,carbon
202.162,9605.15,alpha
102.514,3854.88,carbon
167.759,10048.7,alpha
91.425,4090.04,carbon
99.518,6703.67,carbon
95.2001,12109.2,carbon
90.2175,7723.7,carbon
87.9199,7424.32,carbon
155.835,9760.54,alpha
92.4969,5429.11,carbon
92.5908,9125.53,carbon
100.47,20418.4,carbon
103.388,12439.6,carbon
92.0367,5218.28,carbon
96.529,9547.35,carbon
197.99,10475.2,alpha
185.879,7557.32,alpha
109.989,8708.19,carbon
102.116,11485.9,carbon
98.7895,24643.7,carbon
102.515,22237.5,carbon
96.5769,13179.2,carbon
90.6519,3785.32,carbon
94.2362,6841.03,carbon
104.007,6615.22,carbon
89.5284,3713.64,carbon
96.3279,7785.08,carbon
117.443,8407.29,others
89.2476,11284.1,carbon
98.4843,13330.7,carbon
101.904,4322.1,carbon
90.3492,7071.16,carbon
93.6041,3815.64,carbon
110.37,4453.63,carbon
183.107,10463.1,alpha
98.4214,5416.63,carbon
284.313,9010.13,alpha
102.458,7788.72,carbon
96.891,9183.7,carbon
0,5574.32,others
100.321,13054.3,carbon
97.0745,13600,carbon
93.0986,9896.86,carbon
96.9509,8746.67,carbon
167.211,10313.7,alpha
132.57,9864.97,alpha
87.8682,9036.43,carbon
216.517,10203.9,alpha
92.2384,13958.1,carbon
197.982,9137.8,alpha
94.0125,5399.58,carbon
104.848,6939.11,carbon
99.2813,4713.29,carbon
110.94,10422.9,carbon
101.186,11192.1,carbon
94.0906,11906.5,carbon
103.02,15434.2,carbon
94.4791,5121.42,carbon
113.858,5714.26,carbon
86.3421,5745.89,carbon
194.976,7981.12,alpha
96.7106,10359.2,carbon
103.791,14767.3,carbon
93.7026,7655.14,carbon
92.0861,6842.6,carbon
91.6107,11636,carbon
102.357,9052.39,carbon
101.761,8128.72,carbon
218.902,10428.4,alpha
95.3486,9808.58,carbon
196.627,9739.63,alpha
103.019,6742.18,carbon
87.2219,3705.21,carbon
104.249,12786.2,carbon
188.88,8874.78,alpha
103.01,5462.23,carbon
92.315,5311.35,carbon
96.9682,5859.19,carbon
96.4719,9404.23,carbon
108.136,12537.5,carbon
108.704,4205.96,carbon
92.4405,12174.4,carbon
91.0674,6443.72,carbon
110.793,8635.49,carbon
100.495,8209.26,carbon
181.832,10043.8,alpha
94.6938,6477.8,carbon
192.345,10621.5,alpha
131.43,9315.26,alpha
162.937,7650.98,alpha
92.1427,5088.07,carbon
107.262,7865.55,carbon
96.4292,4901.82,carbon
0,5773.55,others
90.1317,6336.85,carbon
95.609,3659.37,carbon
91.0707,4396.87,carbon
99.9102,7303.25,carbon
101.423,10762.8,carbon
106.674,4686.34,carbon
125.967,8838.25,alpha
105.495,6499.86,carbon
91.0377,8730.49,carbon
91.4605,4662.98,carbon
106.915,8317.59,carbon
98.1185,3483.67,carbon
182.946,21419.2,2alphas
157.361,7776.99,alpha
96.8463,8286.03,carbon
93.8107,9220.42,carbon
100.423,10982.6,carbon
101.642,12247.6,carbon
119.268,5386.29,carbon
99.371,4561.01,carbon
96.41,11600,carbon
97.3336,5611.77,carbon
97.3414,6656.99,carbon
103.851,5064.27,carbon
108.341,6959.84,carbon
88.158,7375.42,carbon
164.898,10344,alpha
105.387,5173.77,carbon
91.0752,7224.33,carbon
91.7343,7554.8,carbon
95.7845,9646.27,carbon
170.387,10080.9,alpha
167.072,9815.79,alpha
127.349,9674.41,alpha
101.77,7232.55,carbon
93.0267,6946.28,carbon
98.6181,7208.11,carbon
90.2531,5340.56,carbon
98.17,4776.2,carbon
102.689,8105.81,carbon
87.334,7312.47,carbon
94.9394,9846.33,carbon
94.4725,11040.4,carbon
107.401,12753,carbon
105.371,3666.9,carbon
93.6285,8994.73,carbon
99.9934,5823.31,carbon
103.835,5704.03,carbon
104.871,11313,carbon
106.815,5255.68,carbon
94.8137,9329.89,carbon
104.333,3772.79,carbon
93.3703,12956.5,carbon
97.554,4556.34,carbon
99.4751,7677.3,carbon
96.4585,16424.9,carbon
115.656,9359.39,others
97.146,15344.1,carbon
196.416,9761.71,alpha
106.385,4429.81,carbon
100.395,4951.07,carbon
102.452,9993.75,carbon
107.95,7791.07,carbon
102.815,5059.62,carbon
197.107,19797.6,2alphas
93.4031,11068.1,carbon
196.669,10009.3,alpha
112.73,8804.91,carbon
105.111,4226,carbon
98.7742,5803.35,carbon
97.6732,7820.75,carbon
212.289,8263.66,alpha
218.504,19568.4,2alphas
95.4676,4305.52,carbon
164.078,6847.36,alpha
93.1253,5258.29,carbon
95.7345,11589.5,carbon
88.7175,4517.25,carbon
98.8213,5376.01,carbon
94.4446,7542.76,carbon
100.681,8536.39,carbon
93.9906,5815.48,carbon
107.552,10997.9,carbon
217.513,9810.8,alpha
99.3178,21497.2,carbon
106.788,6919.4,carbon
103.364,8212.36,carbon
93.3338,7569.15,carbon
100.075,9664.46,carbon
96.2857,8880.25,carbon
193.569,9109.61,alpha
104.602,13743.4,carbon
102.521,15161.2,carbon
99.4139,9794.99,carbon
113.191,7598.87,carbon
102.751,7228.9,carbon
96.2857,9587.96,carbon
213.991,9542.52,alpha
104.413,7242.79,carbon
190.22,10328.3,alpha
100.222,4969.7,carbon
189.316,9457.4,alpha
102.306,4755.78,carbon
82.2321,3663.68,carbon
193.907,10149.3,alpha
98.4642,7079.06,carbon
98.3428,9608.62,carbon
206.021,9673.53,alpha
101.014,9607.14,carbon
102.658,6841.3,carbon
96.0997,8068.49,carbon
98.3491,15553.4,carbon
94.2827,6663.31,carbon
141.784,9997.74,alpha
236.003,9698.2,alpha
93.4323,9404.55,carbon
126.957,9440.12,alpha
106.144,10653.6,carbon
101.771,8922.19,carbon
92.2901,8279.39,carbon
100.213,14883.8,carbon
219.47,9775.1,alpha
91.8319,8865.2,carbon
104.544,10178.4,carbon
93.76,7145.25,carbon
106.879,8004.19,carbon
98.6763,14591,carbon
93.6633,8466.11,carbon
95.8451,12925.3,carbon
153.261,6295.6,alpha
95.8921,5102.27,carbon
100.096,9711.13,carbon
96.5987,7012.69,carbon
212.053,10460.2,alpha
125.702,9791.66,alpha
148.74,9685.91,alpha
137.813,10123,alpha
105.034,4153.82,carbon
96.6819,4714.83,carbon
86.4117,6096.86,carbon
88.7056,5930.06,carbon
96.3544,9895.44,carbon
177.854,10861.1,alpha
204.641,10725.6,alpha
215.584,9802.71,alpha
125.494,9179.04,alpha
102.59,7498.63,carbon
105.169,11260.9,carbon
99.7905,5006.53,carbon
113.385,7299.51,carbon
214.862,10885.3,alpha
102.136,7794.78,carbon
155.017,10806.1,alpha
98.3132,6226.14,carbon
98.2159,11035.8,carbon
100.064,5721.39,carbon
89.982,4695.72,carbon
122.375,8947.08,alpha
248.561,9986.81,alpha
172.599,7400.87,alpha
137.591,9942.04,alpha
102.723,4099.96,carbon
165.443,7328.11,alpha
95.9721,5878.43,carbon
96.156,6776.06,carbon
100.128,8290.31,carbon
100.533,15229.5,carbon
215.319,10490.7,alpha
128.223,10332.8,alpha
95.3402,3968.35,carbon
98.6416,7572.42,carbon
103.931,4083.71,carbon
91.694,7543.97,carbon
96.7508,8221.39,carbon
101.792,5066.52,carbon
87.9004,4759.51,carbon
100.962,9807.51,carbon
183.554,7710.32,alpha
102.161,6268.22,carbon
121.326,5608.52,carbon
97.8647,15517.6,carbon
205.288,9367.55,alpha
105.425,4285.39,carbon
200.547,9828.92,alpha
102.978,6235.99,carbon
102.013,3883.95,carbon
95.1347,4424.74,carbon
197.972,8706.93,alpha
105.315,4768.73,carbon
95.3669,7369.54,carbon
98.4269,11173.5,carbon
97.6235,10790.6,carbon
101.02,10866.8,carbon
100.508,9750.19,carbon
94.4351,10129.9,carbon
99.2283,20254.2,carbon
167.394,10693.1,alpha
96.3643,7394.55,carbon
87.5851,5054.03,carbon
101.944,7366.9,carbon
241.167,10677,alpha
207.983,8712.3,alpha
108.703,5838.62,carbon
99.6963,13765,carbon
105.884,9664.57,carbon
98.1872,7543.64,carbon
91.072,7954.56,carbon
94.2216,3980.09,carbon
93.2071,5852.93,carbon
95.7212,13863.1,carbon
95.4723,5943.18,carbon
96.6314,9940.98,carbon
102.978,4433.33,carbon
98.9246,3993.09,carbon
101.431,13825.2,carbon
90.7119,4155.11,carbon
87.3604,8195.8,carbon
128.178,9112.34,alpha
210.824,10252.7,alpha
76.451,3378.9,carbon
123.957,5179.89,carbon
186.647,7453.98,alpha
161.021,9850.88,alpha
91.6975,11751.4,carbon
113.175,7582.4,carbon
108.954,8603.47,carbon
106.765,5167.7,carbon
100.568,4698.29,carbon
106.207,8785.04,carbon
103.157,7523.6,carbon
96.1944,8642.17,carbon
102.837,8007.81,carbon
101.363,11670.7,carbon
90.1562,3896.4,carbon
164.186,9630.21,alpha
130.026,10063.9,alpha
96.2993,8904.2,carbon
103.157,5236.24,carbon
91.6616,5685.95,carbon
124.087,9239.76,alpha
208.828,10393.3,alpha
103.288,5030.14,carbon
205.784,9916.05,alpha
105.557,8958.03,carbon
152.415,18120.5,2alphas
100.407,8370.97,carbon
92.2517,4835.46,carbon
185.665,7243.96,alpha
107.358,5456.82,carbon
98.2479,7971.71,carbon
110.843,8126.13,carbon
100.008,5623.85,carbon
107.235,4063.8,carbon
99.9959,10541.7,carbon
100.823,17357.3,carbon
94.6777,5176.4,carbon
97.7984,8932.24,carbon
100.706,5733.84,carbon
93.0394,12795.5,carbon
96.6703,4550.24,carbon
102.283,8574.52,carbon
107.465,8385.88,carbon
211.655,9826.8,alpha
100.57,26962.1,carbon
99.0908,7582.06,carbon
98.4509,6846.53,carbon
93.899,10282.2,carbon
100.887,7210.23,carbon
97.7694,6952.85,carbon
93.6725,6221.47,carbon
194.035,7882.02,alpha
99.6185,11018.1,carbon
195.319,10680.9,alpha
101.65,7082.9,carbon
103.028,9702.39,carbon
92.3386,3705.85,carbon
97.6459,4627.7,carbon
98.7456,8525.56,carbon
226.162,5968.13,alpha
102,4663.44,carbon
87.0116,7235.83,carbon
99.8298,7746.99,carbon
203.168,8063.22,alpha
99.6348,8452.41,carbon
99.6894,6222.24,carbon
202.993,10090.2,alpha
101.488,6783.8,carbon
82.3208,6677.81,carbon
99.7664,7555.26,carbon
143.747,9646.07,alpha
218.621,9826.91,alpha
91.9716,6487.93,carbon
109.554,5397.14,carbon
92.0533,7087.58,carbon
95.043,4322.86,carbon
96.431,11799.7,carbon
101.588,10101.1,carbon
99.3609,4765,carbon
94.9373,5164.59,carbon
93.7033,5141.76,carbon
90.0569,11970.9,carbon
106.654,5114.39,carbon
90.2459,7723.71,carbon
89.9979,6035.8,carbon
94.5668,4923.1,carbon
226.219,9999.15,alpha
97.8496,7505.76,carbon
94.7958,9063.79,carbon
103.972,7972.12,carbon
99.9552,9041.45,carbon
215.498,10675.9,alpha
95.7463,9313.33,carbon
103.767,4982.71,carbon
98.3331,10294.8,carbon
107.9,6901.87,carbon
111.04,7193.03,carbon
193.261,10013.9,alpha
94.6445,4804.02,carbon
92.245,5205.47,carbon
101.663,7870.14,carbon
98.3281,10010.7,carbon
96.9584,8106.3,carbon
192.414,7652.73,alpha
105.452,9647.28,carbon
107.379,4866.59,carbon
105.241,4414.48,carbon
106.087,7964.81,carbon
102.652,4886.89,carbon
95.2854,7775.17,carbon
185.311,11062.7,alpha
100.962,4268.79,carbon
100.053,11919.5,carbon
96.3296,8550.58,carbon
100.073,4482.43,carbon
103.039,14386.1,carbon
88.8498,12753.1,carbon
92.2264,7333.46,carbon
183.582,7850.37,alpha
95.7868,16529.4,carbon
97.1508,12824.7,carbon
92.5596,8696.09,carbon
101.078,5309.45,carbon
107.744,9033.77,carbon
95.5258,11531.7,carbon
97.1251,9399.12,carbon
98.4554,15115.1,carbon
200.544,10888.2,alpha
91.0586,6567.34,carbon
103.27,7939.79,carbon
91.6329,5657.63,carbon
93.6065,5129.62,carbon
94.9182,5267.65,carbon
103.004,17842,carbon
91.6044,5372.35,carbon
96.4467,13637.2,carbon
102.95,7908.48,carbon
108.931,5703.83,carbon
111.595,16089.1,carbon
102.607,11185.1,carbon
89.2382,4348.72,carbon
94.3403,7544.27,carbon
104.412,4454.96,carbon
100.978,9190.44,carbon
98.9465,14891,carbon
229.473,9945.43,alpha
89.2148,7718.88,carbon
99.3876,6362.26,carbon
101.496,5332.14,carbon
95.5129,7395.04,carbon
218.435,9942.43,alpha
92.1714,6393.77,carbon
107.217,5841.21,carbon
96.5785,19141.8,carbon
212.379,8392.33,alpha
105.971,13870,carbon
105.997,30567.6,carbon
151.282,9218.17,alpha
97.4638,7059.86,carbon
95.2221,6031,carbon
94.3927,10246.4,carbon
100.919,12317.1,carbon
204.248,9548.89,alpha
106.617,6886.18,carbon
112.321,5351.86,carbon
102.248,8432.86,carbon
98.8395,8145.28,carbon
140.571,10570.8,alpha
115.913,7892.92,carbon
196.196,9254.21,alpha
81.523,6577.22,carbon
102.989,4027.59,carbon
103.468,6623.66,carbon
95.9951,8203.5,carbon
100.019,7493.88,carbon
98.756,5171.86,carbon
108.933,9564.07,carbon
104.716,7996.75,carbon
103.739,4202.21,carbon
115.913,5088.51,carbon
103.915,7464.12,carbon
99.3903,5312.5,carbon
87.1531,5246.94,carbon
93.3793,8143.16,carbon
93.4755,3934.76,carbon
95.1595,12392.8,carbon
106.256,3790.38,carbon
87.8697,10282.4,carbon
111.94,8754.08,carbon
111.454,8090.73,carbon
107.892,6681.37,carbon
99.8142,9685.43,carbon
102.159,5961.74,carbon
99.8076,9850.66,carbon
98.3165,18408.5,carbon
100.496,5587.26,carbon
98.2046,4510.85,carbon
106.319,10349.6,carbon
85.2187,6193.1,carbon
98.321,4670.74,carbon
97.3641,7135.88,carbon
218.891,10252.6,alpha
97.4639,24714.3,carbon
106.919,5007.04,carbon
100.528,12439.7,carbon
89.9462,3982.12,carbon
99.1275,15183.8,carbon
100.261,6794.84,carbon
224.901,8788.28,alpha
180.52,7375.99,alpha
162.88,7018.98,alpha
106.333,7113.14,carbon
96.8889,3389.96,carbon
101.063,9586.92,carbon
90.5495,8000.52,carbon
95.1369,12740.6,carbon
170.404,10860.5,alpha
100.102,6150.82,carbon
95.5413,7739.73,carbon
105.065,4191.1,carbon
92.1586,5688.17,carbon
182.064,9624.64,alpha
193.142,10206.1,alpha
188.804,8875.6,alpha
228.335,10007.3,alpha
161.833,9794.69,alpha
93.4911,8387.6,carbon
90.4327,5963.54,carbon
96.4171,9893.12,carbon
95.6815,5813.53,carbon
95.0007,5057.92,carbon
94.9067,3523,carbon
171.382,9522.38,alpha
102.88,26533.1,carbon
197.13,8852.27,alpha
100.583,6009.9,carbon
112.031,3911.29,carbon
96.9629,8206.65,carbon
100.974,4431.15,carbon
96.1007,11052.7,carbon
92.9708,5897.61,carbon
96.1839,7252.89,carbon
108.887,7548.79,carbon
102.956,6772.16,carbon
93.9136,12526.1,carbon
101.004,3914.14,carbon
181.352,9766.47,alpha
102.602,7875.81,carbon
170.013,10985.8,alpha
88.5434,3805.63,carbon
98.671,6980.33,carbon
95.6539,10077.2,carbon
187.52,9490.14,alpha
104.05,9152.69,carbon
95.8681,7585.82,carbon
162.206,9490.91,alpha
198.679,10813.7,alpha
184.33,11212.4,alpha
226.057,10672.7,alpha
91.435,27705.1,carbon
